B1,B2,B3
13864,3946,kuntalavardhana
13865,3947,sthAnibhUta
13866,3947,nIragraha
13867,3947,sthalavihaMgama
13868,3947,dhvanya
13869,3947,dvimusali
13870,3948,manahaMsa
13871,3948,amitriya
13872,3948,prArS
13873,3948,ISAdaNDa
13874,3948,dyuvanI
13875,3949,vyapakarSa
13876,3949,vAlmIkIya
13877,3949,tuGgabhadrAmAhAtmya
13878,3949,saMtapyamAna
13879,3950,kSemAditya
13880,3950,nicaya
13881,3950,harabala
13882,3951,saMdhyAvandanavidhi
13883,3951,padmanibhekSaNa
13884,3951,syandyA
13885,3952,gRhakacchapa
13886,3952,bAkura
13887,3952,nagna
13888,3952,uttarottaravaktR
13889,3952,adrivahni
13890,3952,bhekazabda
13891,3953,mahApAza
13892,3953,tAlaketu
13893,3953,jAmuna
13894,3953,muktAbharaNa
13895,3953,RSimanas
13896,3953,sthAnaprApti
13897,3954,cakrapANidatta
13898,3954,pUrvapakSIya
13899,3954,vyucchettR
13900,3954,dhyAnayogin
13901,3954,zaraka
13902,3954,sakalavidyAmaya
13903,3955,aniGga
13904,3955,vorasiddhi
13905,3955,lohAyasa
13906,3955,bhArabhRt
13907,3956,pattrabandha
13908,3956,dhUnvat
13909,3956,sulakkaNa
13910,3956,phullAmbikA
13911,3956,kavikarNapUrNa
13912,3956,suptiGantaparibhASA
13913,3957,surasuta
13914,3957,piNDaharitAla
13915,3958,AdityavAra
13916,3958,zaraketu
13917,3958,viSvak
13918,3958,sauvarNakAyana
13919,3958,nyarpaya
13920,3959,sAmAnyAbhAvarahasya
13921,3959,balinandana
13922,3959,avanI
13923,3959,avaghoSaNA
13924,3960,alaMkAraka
13925,3960,sartave
13926,3960,duSprasAha
13927,3960,mahAnAmnI
13928,3961,dvyAsya
13929,3961,candrArka
13930,3962,arthavaikalya
13931,3962,dizAgaja
13932,3962,pratipAdyatva
13933,3962,AkAravat
13934,3962,arkatviS
13935,3963,samabhityaktajIvita
13936,3963,maNikarNa
13937,3963,gokulanAtha
13938,3963,chinnanAsya
13939,3963,laGkAdAhin
13940,3963,avazrath
13941,3964,guDera
13942,3964,guNavrata
13943,3964,zrIraGganAyakIstotra
13944,3964,apAdAdibhAj
13945,3965,sthAne
13946,3965,prativAkya
13947,3965,rAjapaTolI
13948,3966,pAkasutvan
13949,3966,vyAghuS
13950,3967,sindhusauvIra
13951,3967,abhyupeta
13952,3967,zastrin
13953,3968,kurarI
13954,3968,sthUlazophatva
13955,3968,kapizaya
13956,3969,upAnta
13957,3969,udastoka
13958,3969,amartyatA
13959,3969,sillana
13960,3969,cAJcalya
13961,3969,zabdAvali
13962,3970,kRSTi
13963,3970,jagattraya
13964,3970,bhauma
13965,3971,bhekaparNI
13966,3972,prakAzAtmakatva
13967,3972,klapuSa
13968,3972,kRtarava
13969,3972,potavAhaka
13970,3972,dhanvayavAsaka
13971,3972,zvapac
13972,3973,dhArayiSNutA
13973,3973,dardru
13974,3973,mauktikAbha
13975,3973,bhrAtRvyakSayaNa
13976,3973,udvam
13977,3974,mokSadharmaTIkA
13978,3974,puro
13979,3975,samupAnayana
13980,3975,raktairvAru
13981,3976,dvaipada
13982,3976,bandIpAla
13983,3976,narAzana
13984,3977,saMniSic
13985,3978,padmasvAmin
13986,3978,abhyAhve
13987,3978,brahmamaGgaladevatA
13988,3978,dvisaMstha
13989,3978,karNavedhanI
13990,3978,sthorA
13991,3979,lAbhakara
13992,3979,zArIrakabhASyaTIkA
13993,3979,vanavartin
13994,3979,brahmajJAna
13995,3979,nADIdatta
13996,3980,udgrAhiNI
13997,3980,zivajJAnabodha
13998,3980,madbandhanasamudbhava
13999,3981,sagandharvApsaraska
14000,3981,guNabhUta
14001,3982,sausthya
14002,3983,vazAyita
14003,3983,paryudvas
14004,3983,prasthavat
14005,3983,turIyabhAj
14006,3983,yadavadhi
14007,3984,ruddhamUtra
14008,3984,avidUra
14009,3984,grahItR
14010,3985,kaustubhavakSas
14011,3985,nAtiprIta
14012,3985,nandopAkhyAna
14013,3985,asamRddha
14014,3985,tArNa
14015,3985,kAmanA
14016,3986,siGghANikA
14017,3986,zaurpa
14018,3986,mammasvAmin
14019,3987,ekAdazamArikA
14020,3987,nirvrIDa
14021,3987,pAramita
14022,3987,zakradaivata
14023,3987,vAcin
14024,3988,bhUtabhASA
14025,3988,parazrI
14026,3988,kuTTitA
14027,3988,lakSmIstotra
14028,3988,sajjIbhUta
14029,3988,kAratantavikI
14030,3989,phATakI
14031,3989,bhUtatA
14032,3989,sAmavedIyaraudravidhi
14033,3990,zatazAkhatva
14034,3990,rAjyapAla
14035,3990,abhilaSitArthacintAmaNi
14036,3990,pratiyogam
14037,3990,paJcAmRta
14038,3991,taptalomaza
14039,3992,Izvaratva
14040,3992,garbhada
14041,3992,mudgaragomin
14042,3992,pAnagoSThikA
14043,3992,paripIDA
14044,3993,vedagAtha
14045,3993,phalAdhyakSa
14046,3994,tarkacUDAmaNi
14047,3994,kulapA
14048,3994,chagalAntrin
14049,3994,vizvadaivata
14050,3994,prabhAlocana
14051,3995,samabhyave
14052,3995,agnyAlaya
14053,3995,zakyatva
14054,3995,gRhabhedin
14055,3995,garbhAspandana
14056,3996,pratigRhIta
14057,3996,ghasvara
14058,3997,puSpabANavilAsa
14059,3997,mArutAyana
14060,3997,sukhodarka
14061,3997,yoSitpratiyAtanA
14062,3998,zubhAkSa
14063,3998,laharI
14064,3998,kunthu
14065,3999,kukkuTapAda
14066,3999,gulikA
14067,3999,pakvaka
14068,4000,maNipuSpezvara
14069,4000,vyapavarga
14070,4000,evaMguNasaMpanna
14071,4000,sahacchandas
14072,4001,samavayaska
14073,4001,koTa
14074,4001,bhuvanezvarIvarivasyArahasya
14075,4001,Rzyapad
14076,4001,gRhItin
14077,4001,rudraikAdazavastradAnavidhi
14078,4002,munisevita
14079,4002,bimba
14080,4003,cakravAkamaya
14081,4003,abdArdha
14082,4004,vAsabhavana
14083,4004,sUtrapAda
14084,4004,niHzabdam
14085,4004,sadgraha
14086,4004,gurubha
14087,4005,sutasomajAtaka
14088,4005,dvAdazamAsadeyadAnaratnAkara
14089,4006,bAlakrIDAvarNana
14090,4006,kapotavallI
14091,4006,caukrya
14092,4006,potRprayoga
14093,4006,bhaktivas
14094,4007,sindhuprasUta
14095,4008,cuDD
14096,4008,jambIraka
14097,4009,uSasti
14098,4009,janmAntara
14099,4009,kAyasthA
14100,4009,kaTapalvalIya
14101,4010,gRtsa
14102,4011,marukacchanivAsin
14103,4011,ananyarAdhas
14104,4011,apUra
14105,4011,kRtayajJa
14106,4012,tIraya
14107,4012,vIriNatUla
14108,4012,nararUpa
14109,4013,saMketapUrvakam
14110,4014,dhAndhA
14111,4014,vyAsa
14112,4015,lATajana
14113,4016,zirISapattrA
14114,4016,sUnRtAvat
14115,4016,amamatva
14116,4017,zubhAzubhaphala
14117,4017,pUlAsa
14118,4017,mAhIna
14119,4017,munivara
14120,4017,kAlanetra
14121,4017,nakrarAj
14122,4018,hArabhUrA
14123,4018,ukSaNyAyana
14124,4018,kalakalezvaratIrtha
14125,4018,jJAnendrasarasvatI
14126,4019,abhivyaktam
14127,4019,vAjinIvat
14128,4019,vajradanta
14129,4019,yantramaya
14130,4019,sarvabAhya
14131,4019,jalAdarza
14132,4020,unmocanIya
14133,4020,bahunAman
14134,4020,pakveSTaka
14135,4020,puroDAzabRgala
14136,4020,devayazas
14137,4021,smad
14138,4021,viSayAsaktamanas
14139,4021,saupuSpi
14140,4022,abhiSekAha
14141,4023,nizA
14142,4023,advija
14143,4024,rAjaparNI
14144,4024,somapadArthakathana
14145,4025,kuraGgama
14146,4025,anabhra
14147,4025,nartanasthAna
14148,4025,kAzU
14149,4025,vijayabAhu
14150,4025,saMjJAtR
14151,4026,kharakarNI
14152,4027,kalANDI
14153,4027,sanUdaparvata
14154,4027,prANavinAza
14155,4028,sundaratA
14156,4028,vicalita
14157,4028,Ardrapada
14158,4029,pAdmamantra
14159,4029,bhRtibhuj
14160,4029,ullaGghanIya
14161,4030,kumanISa
14162,4031,bubhutsu
14163,4031,pAratantrya
14164,4031,pramAtR
14165,4031,haimahA
14166,4032,hrasvakarSaNa
14167,4032,anvAkram
14168,4033,nirbAdhin
14169,4033,godAnavidhi
14170,4034,bhUrijanman
14171,4034,aJjalika
14172,4034,roma
14173,4034,kumArapaNDita
14174,4034,pratiSThitamAtra
14175,4035,amarasiMha
14176,4035,bhaktitas
14177,4035,paryupAgata
14178,4035,SaDviMzatirAtra
14179,4035,adurgaviSaya
14180,4036,retaHpIta
14181,4036,vibudhapati
14182,4037,vAripAlikA
14183,4038,tanonu
14184,4038,bakavat
14185,4039,mahAkadambaka
14186,4039,tvaSTRmat
14187,4039,gaNDazaila
14188,4040,ajayasiMha
14189,4040,dharimameya
14190,4040,mahAretas
14191,4041,kilakiJcita
14192,4041,rAmavijJApanastotra
14193,4041,viprajUti
14194,4041,hemanta
14195,4041,aparAdhitA
14196,4041,zramasaMtApakarSita
14197,4042,sarvodAtta
14198,4042,dvaMdvaja
14199,4042,pAlAgala
14200,4042,harekRSNamahAmantrArthanirUpaNa
14201,4043,parimANavat
14202,4043,sahastha
14203,4044,AGgika
14204,4044,RdhadvAra
14205,4045,uttaralIkR
14206,4045,aMhUraNa
14207,4045,putraizvarya
14208,4045,rANikA
14209,4046,tAdRg
14210,4046,svaTh
14211,4046,pratyAtmaka
14212,4046,jambh
14213,4047,vArmika
14214,4047,sakhIya
14215,4047,sraMs
14216,4047,mandAdara
14217,4048,girita
14218,4048,mAyAdhika
14219,4049,kautukarahasya
14220,4049,SaDgranthI
14221,4049,AraNyakukkuTa
14222,4049,ekapiGgala
14223,4049,adugdha
14224,4050,odma
14225,4050,khaNDika
14226,4051,upAje
14227,4051,nItizAstrasamuccaya
14228,4052,upajoSaNa
14229,4052,locikA
14230,4052,dhanasthAnAdhikArin
14231,4052,pratibhAnavattva
14232,4053,abhiyoktavya
14233,4053,govaya
14234,4053,bokaDI
14235,4053,catuSpadI
14236,4053,caNDAlavallakI
14237,4053,dazarathatattva
14238,4054,jihvApa
14239,4054,kSut
14240,4054,prazad
14241,4054,bhaGguraya
14242,4054,tryabda
14243,4055,dharmadAra
14244,4055,prativAsita
14245,4055,svadezamadhyaparidhi
14246,4055,viphalatA
14247,4056,chattragRha
14248,4056,AbhrAja
14249,4056,vinirbhoga
14250,4057,vivAdavAridhi
14251,4057,parimarza
14252,4057,munisevita
14253,4057,vastradhAraka
14254,4057,nirAsitva
14255,4058,UrdhvAvarta
14256,4058,adhaHprastara
14257,4058,AyathApurya
14258,4059,citrarAti
14259,4060,pratizrutkA
14260,4060,harigati
14261,4060,devatAtmA
14262,4060,stUpabhedana
14263,4060,girijAputra
14264,4061,vidhura
14265,4062,sadana
14266,4062,nRveSTana
14267,4063,kandarAla
14268,4063,hastimAyA
14269,4063,Apastambadharma
14270,4064,pratitaru
14271,4064,jAna
14272,4064,ratnanidhi
14273,4065,raktAGgI
14274,4065,AzAraiSin
14275,4065,tapuSI
14276,4065,akumAra
14277,4065,prAzanArthIya
14278,4065,snigdharAji
14279,4066,amarma
14280,4066,tannAmika
14281,4066,viprekS
14282,4066,kAMsyaka
14283,4066,taNDulakaNa
14284,4066,sarpAkhya
14285,4067,zaGkhazuktikA
14286,4067,paryUhana
14287,4067,vyutpad
14288,4068,bAlasUryaka
14289,4068,bhUrisakha
14290,4068,rajasa
14291,4068,samakAlIna
14292,4068,ahorUpa
14293,4069,anuvezana
14294,4069,khorI
14295,4070,saubhari
14296,4070,gADulya
14297,4070,vRttabhaGga
14298,4070,dhUmapatha
14299,4070,kuzadvIpa
14300,4071,saMnivRt
14301,4071,anunAdin
14302,4071,gRhItamaunavrata
14303,4071,jAtarAga
14304,4071,kuzAvaleha
14305,4071,tviS
14306,4072,arAlapakSmanayana
14307,4072,vividivas
14308,4072,mazarzAra
14309,4073,abhimith
14310,4074,vArkArya
14311,4074,paryAyaratnamAlA
14312,4074,vyAghracarman
14313,4074,vaNigjana
14314,4074,RtuSThAyajJAyajJIya
14315,4075,DuNDu
14316,4075,vAmamoSa
14317,4075,zravaNaprAghuNika
14318,4075,anUdi
14319,4075,viruca
14320,4076,abhisamprahA
14321,4076,Adimat
14322,4076,kRmizaGkha
14323,4076,abhiprakram
14324,4076,iyacciram
14325,4077,tAmrAruNa
14326,4077,vibudhendra
14327,4077,sarvabhogin
14328,4078,khonamukha
14329,4078,AGgirasI
14330,4078,vaNig
14331,4079,secita
14332,4079,hijjala
14333,4080,dhavalayAvanAla
14334,4080,madhurAmlakaSAya
14335,4080,dvaitavana
14336,4080,latAkoli
14337,4081,merumandara
14338,4081,rasamAtra
14339,4082,ayAtrIya
14340,4082,acita
14341,4083,bhAgIratha
14342,4083,zravaNaruj
14343,4083,devakrI
14344,4083,mukhacAli
14345,4084,adhvareSThA
14346,4084,kiGkirin
14347,4084,prAz
14348,4085,vasuvana
14349,4085,ciradAtR
14350,4085,adivA
14351,4086,vivAhapaTaha
14352,4087,lokasani
14353,4087,abhikRS
14354,4087,antargam
14355,4088,kakudman
14356,4088,vedapAdastotra
14357,4088,atinud
14358,4088,sAditva
14359,4088,pratipAditatva
14360,4089,pramANanAmamAlA
14361,4089,kAJjI
14362,4089,sAmAnyatara
14363,4089,kathAvatAra
14364,4089,vaidha
14365,4090,svopajJa
14366,4090,pATalApuSpasaMnibha
14367,4090,RktantravyAkaraNa
14368,4090,avAd
14369,4091,januSA
14370,4091,mAnatas
14371,4091,asukas
14372,4091,duruktokta
14373,4091,dUrIkR
14374,4092,dogdhavya
14375,4092,AghaTT
14376,4092,paGkajanAbha
14377,4092,parisaMlih
14378,4092,sammUDhahRdaya
14379,4093,AnandalaharIstotra
14380,4093,samyaktvAdhyApana
14381,4093,gopiTaka
14382,4093,mazana
14383,4093,sRprA
14384,4094,bhUSaNAcchAdanAzana
14385,4094,yatizekhara
14386,4094,phalakesara
14387,4094,karNArzas
14388,4095,hemagarbha
14389,4096,selhAra
14390,4096,suralokasundarI
14391,4096,vajratulya
14392,4096,pathikRt
14393,4096,mahAbhUmi
14394,4097,nidrAmudrita
14395,4097,zaGkhavalaya
14396,4098,ullikh
14397,4099,prakSip
14398,4099,gharmodaka
14399,4100,anukAma
14400,4100,pathasundara
14401,4101,cauDa
14402,4101,pakvApakvA
14403,4101,zAlvika
14404,4101,akartR
14405,4102,mandAka
14406,4102,guruvyatha
14407,4102,mandurika
14408,4102,zauryAdimat
14409,4102,jIvani
14410,4102,madvacanAt
14411,4103,agamyAgamanIya
14412,4103,vratacAritA
14413,4104,retodheya
14414,4104,vizvagotrya
14415,4105,abhyamitrya
14416,4105,zUnyavAda
14417,4105,pratyaJc
14418,4106,apaproSita
14419,4106,devIstotra
14420,4106,vyAkulitacetana
14421,4106,ravikIrti
14422,4106,zvetamUtra
14423,4107,brahmavadha
14424,4107,grathana
14425,4108,jayagovinda
14426,4108,vArSali
14427,4108,anUdi
14428,4108,pAlakka
14429,4109,varSitA
14430,4109,zrautaRSi
14431,4109,siMhabaladatta
14432,4110,vimalIkaraNa
14433,4110,ekaraja
14434,4111,sAmAnyalakSaNavicAra
14435,4111,caTakAziras
14436,4111,aulapin
14437,4112,medo
14438,4112,pUrvadeza
14439,4112,pAvanadhvani
14440,4112,alpazarIra
14441,4112,pratividhitsA
14442,4112,dikkarikA
14443,4113,vRSalocana
14444,4113,nidA
14445,4113,ulloca
14446,4114,puNDhra
14447,4114,payaHsphAti
14448,4114,anekakAlAvadhi
14449,4115,zrotriyasva
14450,4115,kSitinanda
14451,4115,bhArgava
14452,4115,vAjIkR
14453,4116,lokapradIpa
14454,4117,vajrA
14455,4117,agnizAlA
14456,4118,vaneyu
14457,4118,naladI
14458,4118,vAhanaprajJapti
14459,4118,kaNTArikA
14460,4119,jambUkhaNDavinirmANaparvan
14461,4119,aihika
14462,4119,kRSNaujas
14463,4119,karNajyoti
14464,4119,gharmocchiSTa
14465,4119,lagnamuhUrta
14466,4120,vRkavAlA
14467,4120,vRtraripu
14468,4120,sAdara
14469,4120,rAjyabhAra
14470,4121,nIlakamala
14471,4121,abhivizaMs
14472,4121,dvArAdhyakSa
14473,4121,nivartakatva
14474,4122,svargistrI
14475,4122,hastihastaparAmRSTa
14476,4122,pratipAtram
14477,4122,Ahuva
14478,4122,pRSatka
14479,4122,caNa
14480,4123,jalacaJcala
14481,4123,sthUNAvirohaNa
14482,4124,sakRtpraja
14483,4124,antaraGga
14484,4125,praznaya
14485,4125,dhUmrakarNa
14486,4125,javAgraja
14487,4125,zAlaGkAyanagotra
14488,4126,catustriMzatsammita
14489,4126,saroruh
14490,4126,raghuvaMzasaMkSepa
14491,4127,devagRha
14492,4127,kANDanI
14493,4127,rahasanandin
14494,4127,avAMza
14495,4127,abhivAtam
14496,4128,paiGgala
14497,4128,hInabuddhi
14498,4128,maNiketu
14499,4129,upapakSya
14500,4129,manmathamanmatha
14501,4130,IryApatha
14502,4131,paJcamIkramakalpalatA
14503,4131,mahodayA
14504,4132,anuyAjArtha
14505,4132,saMsArasAgara
14506,4133,nirmadhyA
14507,4133,aGku
14508,4133,mAndArava
14509,4134,navanItaka
14510,4134,matsyI
14511,4134,antarhan
14512,4134,yasmAt
14513,4134,svatvAvagama
14514,4135,iSukSepa
14515,4135,sparzin
14516,4135,vinADa
14517,4135,vizvanAbhi
14518,4135,vRkSAmla
14519,4135,madamattA
14520,4136,kuzita
14521,4136,avanakSatra
14522,4137,vizvAsaprada
14523,4137,bAlArkakomala
14524,4137,SoDazaka
14525,4137,priyazaMsA
14526,4137,upoDha
14527,4137,vakraya
14528,4138,puNyapApekSitR
14529,4138,anyoktizataka
14530,4139,sthUlapuSpA
14531,4139,somapratiprasthAtRprayoga
14532,4139,hariharakSetra
14533,4139,vitakS
14534,4139,surArisambhava
14535,4139,vyAjapUrva
14536,4140,bheDara
14537,4140,bhAradvAjagArgyapariNayapratiSedhavAdArtha
14538,4140,pitRtIrthamAhAtmya
14539,4140,sutatva
14540,4141,samupAcar
14541,4141,vidyAdevI
14542,4142,vyAmarSa
14543,4142,kSudravarvaNA
14544,4143,vyAdhuta
14545,4143,strImat
14546,4144,siMhAsanadvAtriMzatkathA
14547,4144,hemA
14548,4144,zaGkya
14549,4144,kumbhadAsI
14550,4144,pravitata
14551,4144,siMhabhUpAla
14552,4145,kSit
14553,4145,bhujaMgabhojin
14554,4145,kharakSaya
14555,4145,parilamb
14556,4146,somarasa
14557,4146,IrmAnta
14558,4146,vapuna
14559,4146,kApotI
14560,4146,samAvezana
14561,4146,saundaryavyAkhyA
14562,4147,karmaphalahetu
14563,4148,zrAddhakalA
14564,4149,kautsIputra
14565,4149,zilAtvac
14566,4149,svabhAvavAda
14567,4149,mandarazmi
14568,4149,namovRkti
14569,4150,cint
14570,4151,gopravezasamaya
14571,4151,vaktraroga
14572,4152,brahmatejas
14573,4152,pipIlaka
14574,4152,balasthiti
14575,4152,zailAGga
14576,4152,antastapta
14577,4152,ghRtanidhAyam
14578,4153,tailasAdhana
14579,4153,vAdAyana
14580,4154,parinyAsa
14581,4154,yavasamuSTi
14582,4154,Arap
14583,4154,virUDhabodha
14584,4154,ghRtoda
14585,4154,tryambakA
14586,4155,asajjAtimizra
14587,4155,ruSat
14588,4155,prazAstR
14589,4155,zallakAGgaja
14590,4155,jmayA
14591,4156,sthitavat
14592,4156,rAtribala
14593,4156,madhumeha
14594,4157,barhiSad
14595,4158,vRthAliGgin
14596,4158,payodhija
14597,4158,Amla
14598,4159,ahimadIdhiti
14599,4159,kramadhvaja
14600,4159,bRMhayitR
14601,4159,suvalli
14602,4159,sArvajJya
14603,4160,kUrmAGga
14604,4160,caturdazAkSara
14605,4160,savarNatva
14606,4160,kaNTakArikA
14607,4161,sruti
14608,4161,pulIkoya
14609,4161,bhasmamAhAtmya
14610,4161,varNatanu
14611,4161,vidyAphala
14612,4161,kuTumbin
14613,4162,dvyaham
14614,4162,saninda
14615,4163,sAroha
14616,4164,medaHsArA
14617,4164,sAbhApata
14618,4164,AmapAtra
14619,4164,ripupakSa
14620,4165,vRkadhUpa
14621,4165,rurupRSata
14622,4165,mantumat
14623,4165,samadanta
14624,4166,dharaNibhRt
14625,4166,sUtrapattrakara
14626,4166,puSpavanamAhAtmya
14627,4166,prauDhAkRSTa
14628,4166,svastamita
14629,4166,parasparahata
14630,4167,makhavahni
14631,4167,nidAnavid
14632,4167,raviputra
14633,4167,bodhamaya
14634,4167,rUkSadurbala
14635,4167,prakSar
14636,4168,anusavanam
14637,4168,golomikA
14638,4168,kANDanIla
14639,4168,apavRkti
14640,4169,culukA
14641,4169,panita
14642,4169,kalpadrumAvadAna
14643,4169,jaTA
14644,4169,nArAyaNadharmasArasaMgraha
14645,4170,gaNanAgati
14646,4170,ayuGnetra
14647,4170,kSapaNakavihAra
14648,4171,magu
14649,4171,piNDa
14650,4171,ju
14651,4172,nArtika
14652,4172,mahAsatobRhatI
14653,4172,kaukSaka
14654,4172,samanugata
14655,4172,anugupta
14656,4172,nyAyaratnakozavAdArtha
14657,4173,somayogin
14658,4173,avabhRtheSTi
14659,4173,paGkaprakSAlananyAya
14660,4173,dhAyas
14661,4174,tiryadryaJc
14662,4174,nirjita
14663,4174,sunandinI
14664,4175,mahAbhAgatva
14665,4175,nigai
14666,4175,astRta
14667,4175,gatAdhvA
14668,4175,prakhyApanIya
14669,4175,nandanamAlA
14670,4176,tarasa
14671,4176,aSTAdazadhA
14672,4176,harSavardhana
14673,4176,AvegI
14674,4176,grAmya
14675,4177,maJji
14676,4177,pRthvIzatA
14677,4178,devasAtkR
14678,4178,vizAlI
14679,4178,dRDhekSurA
14680,4179,pratividdha
14681,4179,karmasvaka
14682,4179,mRgaprabhu
14683,4179,abhiSTuta
14684,4179,dainaMdinasadAcAradarpaNa
14685,4180,Doma
14686,4180,pratirAja
14687,4180,hitvan
14688,4180,parikUla
14689,4181,vADabakarSa
14690,4181,mRgazAvaka
14691,4181,sazyAna
14692,4182,apratiSedha
14693,4182,kAyamAna
14694,4182,golagola
14695,4182,kaDaGga
14696,4183,AvRj
14697,4183,pAdazabda
14698,4184,ajAyamAna
14699,4184,dvAparastoma
14700,4184,prAkRtAyana
14701,4185,apsarastIrtha
14702,4185,matsAdRzya
14703,4185,vezma
14704,4185,pUrNAyus
14705,4186,puSpAsava
14706,4186,pratyapAya
14707,4187,zrutaprakAza
14708,4187,puSkarasAdin
14709,4187,elArasAlaka
14710,4187,nakhadAraNa
14711,4187,naTita
14712,4187,potavAha
14713,4188,zAlAmRga
14714,4188,Arocana
14715,4188,zvApadasevita
14716,4188,tAra
14717,4189,varaNIya
14718,4189,narAdhArA
14719,4189,syU
14720,4189,bhedaprakAra
14721,4189,snAtavat
14722,4189,pratyavahAra
14723,4190,senApRSTha
14724,4190,sthAlIpAkamantra
14725,4190,sumedhas
14726,4190,vyavahAritA
14727,4190,vyAseka
14728,4191,satApa
14729,4191,devadantin
14730,4191,pauNDarIka
14731,4192,mugUha
14732,4193,sUryabhaktaka
14733,4193,sapurohita
14734,4193,gargasrotas
14735,4193,vikSAma
14736,4193,luND
14737,4194,parNaruh
14738,4195,samAyA
14739,4195,vaiSNugupta
14740,4196,kharbUja
14741,4196,itikArya
14742,4196,duranuneya
14743,4196,hanumaddaNDaka
14744,4196,bRhatpATali
14745,4197,vanakuJjara
14746,4197,roNIka
14747,4197,baddhadarbha
14748,4197,vaizvAmanasa
14749,4198,saMgrAmApIDa
14750,4198,devatAtman
14751,4198,uttarottara
14752,4199,vrAjika
14753,4199,gaNabhogya
14754,4199,kAlacaryA
14755,4199,kaNDUyitR
14756,4200,svAGgabhaGga
14757,4200,rakSohan
14758,4200,anupriya
14759,4200,zvAzva
14760,4200,adyAgreNa
14761,4200,zuSkakAsa
14762,4201,Rtugamana
14763,4201,vanavartikA
14764,4202,vanarja
14765,4202,cikk
14766,4202,abhyanusRj
14767,4202,cyutaka
14768,4203,vaidhRtavAsiSTha
14769,4203,tantrabheda
14770,4203,bapyanIla
14771,4203,pradhAnatara
14772,4203,pUrvakRt
14773,4204,krauJcAri
14774,4205,raupyA
14775,4205,pauSpaka
14776,4205,visphuliGgA
14777,4205,sarvavedAtman
14778,4205,sahasradAvan
14779,4205,samAgam
14780,4206,zauNDA
14781,4207,mArikA
14782,4207,guruvartaka
14783,4207,prakIrti
14784,4207,haMsikA
14785,4207,abahirdhA
14786,4207,adhamAdhama
14787,4208,abhUSita
14788,4208,visRtvara
14789,4208,nandisena
14790,4208,AkSikapaNa
14791,4208,guDanakha
14792,4209,luNThanadI
14793,4209,sarvArthasAdhana
14794,4209,sunidhi
14795,4210,khalla
14796,4210,sindhuDA
14797,4210,zabdabhUSaNa
14798,4210,vAsukija
14799,4211,vAstusaMhitA
14800,4211,bhRGgariTi
14801,4212,guNADhya
14802,4212,bilakArin
14803,4212,kSaudra
14804,4212,nikharvaka
14805,4213,mAtRbhakti
14806,4213,grahanigraha
14807,4214,hRllakAlola
14808,4214,guNaratnakozastotra
14809,4215,kanIci
14810,4215,devabala
14811,4216,saurabheyI
14812,4216,siddhaguru
14813,4216,prajas
14814,4216,prarohaNa
14815,4216,Thakkana
14816,4216,madhyamAGguli
14817,4217,anAhAra
14818,4217,abjabhoga
14819,4217,dazabAhu
14820,4217,krodhAnvita
14821,4217,apravItA
14822,4217,vArAhakanda
14823,4218,bhavAnIstavazataka
14824,4218,avazaMgama
14825,4218,nAkin
14826,4218,viSvaJj
14827,4218,AvadAnika
14828,4219,AcAmya
14829,4219,kularakSaka
14830,4219,harivara
14831,4219,phalguvATikA
14832,4220,nirbuddhi
14833,4220,daNDagrAha
14834,4220,udIritadhI
14835,4220,anudhA
14836,4221,svarNagiri
14837,4221,cikIrSu
14838,4221,nirmAkhya
14839,4221,ekahasta
14840,4222,yAdavagirimAhAtmya
14841,4222,ramyapuSpa
14842,4222,sAdhanakriyA
14843,4223,aiSumata
14844,4223,zrutadevI
14845,4223,kRSNASTamirata
14846,4224,uttaradru
14847,4224,AcAryasava
14848,4224,romalatikA
14849,4225,vam
14850,4225,vasuvIrya
14851,4225,svarbhAnu
14852,4225,pratyUha
14853,4225,sarpadaSTa
14854,4225,suvarNaratnAkaracchattrakUTa
14855,4226,prakopana
14856,4226,saMve
14857,4226,aprANat
14858,4227,bhojarAjavRtti
14859,4227,thUtkRta
14860,4227,zrIviSNupadI
14861,4227,khAditavat
14862,4227,jAnukA
14863,4228,kelivana
14864,4228,vapussAt
14865,4228,kAmbojikA
14866,4229,bhUtakezI
14867,4229,zitIkSu
14868,4229,zayyAvezman
14869,4229,mRgavanatIrtha
14870,4230,azvinakRta
14871,4230,hastacApa
14872,4230,dhvaMs
14873,4230,saMskAratA
14874,4230,zarakSepa
14875,4231,kSudhAzAnti
14876,4231,mahIyA
14877,4232,alocana
14878,4233,kundapuSpa
14879,4233,vaTAraNyamAhAtmya
14880,4234,sulakSa
14881,4234,paGktigrIva
14882,4234,kAlAnusArya
14883,4234,gADhavarcas
14884,4234,yajJapArzva
14885,4234,kAJcanakSIrI
14886,4235,paJcavikrama
14887,4235,krID
14888,4235,abhigamya
14889,4235,taivradArava
14890,4235,tArAbhUSA
14891,4235,kSaNabhaGgin
14892,4236,tAdarthika
14893,4236,utkal
14894,4236,bhujagAntaka
14895,4237,viDgraha
14896,4237,vyAdhAma
14897,4237,yathAsthiti
14898,4237,muhUrtacintAmaNi
14899,4237,Agamin
14900,4237,vijitin
14901,4238,droNamukha
14902,4238,puSTyartha
14903,4238,udantaka
14904,4238,kiriza
14905,4239,taukSika
14906,4240,aGgoJcha
14907,4240,cikitsana
14908,4240,Anemimagna
14909,4241,sApiNDyaviSaya
14910,4241,bahupad
14911,4241,anUdyamAna
