B1,B2,B3
2331,682,vilAbhiman
2332,682,bIriTa
2333,682,vaMzacchettR
2334,683,parAdhmA
2335,683,samAdhitsA
2336,683,bAlAhaka
2337,684,muktAvalIpaddhati
2338,684,abhragiri
2339,685,sAMsiddhika
2340,686,triliGgI
2341,686,kSudhAzAnti
2342,686,darbhamaya
2343,686,sukRtarasa
2344,686,gharmAmbhas
2345,687,pratApamArtaNDa
2346,687,azvanAman
2347,687,durudharA
2348,687,atihA
2349,687,vanitAbhoginI
2350,688,zUrpI
2351,688,viThaGka
2352,688,virecin
2353,688,vasApAvan
2354,689,naJarthavAdaTIkA
2355,689,silaka
2356,689,smaraNAyaugapadya
2357,689,dhAtunAzana
2358,690,tithidvaidhaprakaraNa
2359,691,bhojika
2360,691,sarvAdhikArin
2361,691,abhibrU
2362,691,mRSAdhyAnin
2363,691,saMnayana
2364,691,vicayana
2365,692,sUryarahasya
2366,692,pAyukSAlanabhUmi
2367,692,tiryagbila
2368,692,kuloddeza
2369,692,zuNThya
2370,692,samprakSAlana
2371,693,acchAvRt
2372,693,ayatnavat
2373,694,madhyekRtya
2374,694,havyavAhinI
2375,694,mohanavallI
2376,694,sudIrghaphalakA
2377,694,nAgapota
2378,694,ruciramud
2379,695,ATikI
2380,696,vasukra
2381,696,pragaN
2382,696,zyAmAkAgrayaNa
2383,696,amarAGganA
2384,696,zamAntaka
2385,696,rUpasena
2386,697,nyAyasiddhAntatattva
2387,697,paribhakSita
2388,697,dezAvakAzikavrata
2389,697,harivaMzapaNDita
2390,697,svatvotpatti
2391,697,bhartRyajJa
2392,698,vipaJcI
2393,698,kAJcanakSIrI
2394,698,suvIra
2395,699,zambhuvallabha
2396,699,ramakatva
2397,699,krUragandhaka
2398,699,vAyugIta
2399,700,karakacchapikA
2400,700,RtajJA
2401,700,kharaTakharaTA
2402,700,vivekasAravarNana
2403,701,goSThAna
2404,701,aditikuNDalAharaNa
2405,701,paJcakhaTvI
2406,701,yathAjyeSTham
2407,701,sArasa
2408,701,sarvAGgavedanAsAmAnyakarmaprakAza
2409,702,nIr
2410,702,kuvalayApIDa
2411,702,karikaNAvallI
2412,702,piJjala
2413,702,yAjJadatti
2414,703,pRSadhra
2415,703,sUmaya
2416,703,ghRtadIdhiti
2417,704,devitama
2418,705,harimedha
2419,705,dAyavira
2420,706,dhArAgraha
2421,706,dvitIyatriphalA
2422,706,tUta
2423,706,brahmamukha
2424,706,ghRtAbdhi
2425,707,viSajit
2426,707,kazyapottarasaMhitA
2427,707,zrAvaNazuklatRtIyA
2428,707,kSIrAbdhimandira
2429,708,sanmizrakezava
2430,709,tAmbUladhara
2431,709,acira
2432,709,paribhASAkroDapattra
2433,710,mayUrapura
2434,710,pUrvetara
2435,710,vipravrAjinI
2436,710,pratyAkAGkS
2437,710,mAhuNDaka
2438,710,pravRttijJAna
2439,711,saMhiteSu
2440,712,saptahautrasUcI
2441,713,zAkajambuka
2442,713,azmazru
2443,713,sahasravedha
2444,713,sphula
2445,713,somamantrAnukramaNikA
2446,713,dvimukha
2447,714,mahAviziSTa
2448,714,pratighAtaya
2449,715,vRkSamarkaTikA
2450,715,pAtho
2451,715,haThadIpa
2452,715,niSkRSyamANa
2453,716,indriyasvApa
2454,716,jAtokSa
2455,716,zUnyAgArakRtAlaya
2456,716,svarmadhya
2457,716,apAktAt
2458,716,rajaHpluta
2459,717,adhivye
2460,717,chad
2461,718,ajarSabha
2462,718,giripura
2463,718,kANDavAriNI
2464,719,pavanacakra
2465,719,khAnika
2466,720,avavrazca
2467,720,sampradAyin
2468,721,nirghRNatva
2469,721,stavitavya
2470,722,AkAzapathika
2471,722,zoNitasAhvaya
2472,722,mandagati
2473,722,indrapraharaNa
2474,722,devAnanda
2475,722,abhyatinI
2476,723,rAmavarman
2477,723,bhUriviyoga
2478,723,punarAdAyam
2479,724,vIDudveSas
2480,724,kArotara
2481,724,sarvazAntikRt
2482,725,parAmarzana
2483,725,pratipadI
2484,725,padArthatattvanirNaya
2485,725,yogaprApta
2486,725,mahApiNDItaka
2487,726,mahArgharUpa
2488,726,bhUpatita
2489,727,smarakarman
2490,727,ativyApti
2491,727,ardhapAda
2492,728,pratyudyamin
2493,728,vezmanakula
2494,728,pulina
2495,728,veza
2496,729,janmazayyA
2497,729,lakSaNAvAdarahasya
2498,730,pakhauda
2499,730,prapathya
2500,730,kRpITapAla
2501,730,vikrozana
2502,730,upalabdhR
2503,731,nIlAzman
2504,731,rASTrakUTa
2505,731,pAnIyArtham
2506,731,dharmiNI
2507,731,adRSTahan
2508,731,saubhAgyavilopin
2509,732,pUrvaparvata
2510,732,arkakAntA
2511,732,zAlavANaka
2512,733,maNDUra
2513,733,parataHpoSa
2514,733,lIDhamukta
2515,733,mallaja
2516,733,nIraruha
2517,734,prANasaMhita
2518,734,nRpayoga
2519,734,vIthy
2520,734,cAbukA
2521,734,vAzurA
2522,734,anucint
2523,735,zaratsasya
2524,735,puruSanAya
2525,735,himAmbu
2526,735,sampanna
2527,735,snehakumbha
2528,735,AcArArka
2529,736,puruvepas
2530,736,satyakAruNyavedin
2531,736,zukabRhatkathA
2532,736,mahAghRta
2533,737,anilaya
2534,737,tigmarazmi
2535,737,aruza
2536,737,kAlasvarUpa
2537,737,yonisaMkara
2538,737,raktaraivataka
2539,738,pratyAnIta
2540,739,kumbhasambhava
2541,739,pauNaki
2542,740,bhRtyadhyApana
2543,740,kva
2544,740,madhuSThAla
2545,740,uzInaragiri
2546,741,upayamana
2547,742,bRhadamara
2548,742,AdAyacara
2549,742,mahAgaNapatikalpepaJcatriMzatpIThikA
2550,743,sarvavidyAlaMkAra
2551,743,prItamanas
2552,743,avazyAta
2553,743,avinAzin
2554,743,amAmAsI
2555,744,vApyutsarga
2556,744,atiprayuj
2557,744,vaidyAmRta
2558,744,mAyAkRt
2559,745,jhATAstraka
2560,745,paunaHpunyena
2561,745,udantaka
2562,745,susamIkR
2563,745,apaskRR
2564,745,AyuS
2565,746,karmakarIbhAva
2566,746,pratiyabh
2567,746,vRSNimat
2568,746,surabhimAsa
2569,746,AzIrdAyA
2570,747,zAlaGkRtya
2571,747,vIrahotra
2572,747,anaDuhI
2573,747,vigadita
2574,748,paGgugraha
2575,748,pUSamitra
2576,749,vidmanApas
2577,749,viSalANTA
2578,749,rAjasthAnIya
2579,750,skandAgni
2580,750,kalApi
2581,751,ratiraNadhIra
2582,751,triHsnAna
2583,751,vyasta
2584,751,pANipUrAnna
2585,751,bharu
2586,751,zAlvAyana
2587,752,mUrtaya
2588,752,zatadru
2589,752,krUrIkR
2590,753,yuddhapurImAhAtmya
2591,753,saramA
2592,753,AzApurasambhava
2593,753,malayadvIpa
2594,753,dezabhaGga
2595,753,yogasiddhiprakriyA
2596,754,pUjaka
2597,754,Avan
2598,755,srugghnI
2599,755,pANigrAham
2600,755,kANDakAra
2601,755,vAsatAmbUla
2602,755,vibhISaNA
2603,755,pratigRham
2604,756,sudhUmravarNA
2605,756,tantrakAra
2606,756,upavindu
2607,756,gobhuj
2608,756,dharmeza
2609,757,bhuruNDa
2610,757,karataladhRta
2611,757,tArAcandra
2612,758,sahaja
2613,758,piNDazIrSa
2614,758,janapadoddhvaMsanIya
2615,758,carmakASThamaya
2616,758,kSviD
2617,758,kusumAvalI
2618,759,dhArtarASTra
2619,760,kezihan
2620,760,devIstuti
2621,760,IzvarapUjaka
2622,760,valmIkAgra
2623,761,mantraprayoga
2624,762,dhAraNamAtRkA
2625,762,pratidhA
2626,762,sabhadramusta
2627,762,sparSTR
2628,762,sumuSTikA
2629,763,ziziropacAra
2630,763,kAmarUpiNI
2631,763,kumAra
2632,763,vimRSTa
2633,763,utkSepalipi
2634,764,timita
2635,764,caNakalavaNa
2636,764,tArAdharma
2637,764,purupanthA
2638,765,bhUpasamuccayatantra
2639,765,pAyukSAlanabhUmi
2640,765,vipramaTha
2641,765,dharmazreSThin
2642,766,upoSadha
2643,766,puTabheda
2644,767,mRdupUrvam
2645,767,Azramaparvan
2646,767,svacchandacAriNI
2647,768,dIrghatA
2648,768,vilambitam
2649,769,suniSphala
2650,769,netraviSa
2651,769,viklavI
2652,769,navaratnadAna
2653,769,pAlaGkI
2654,769,bhaktibhAvapradIpa
2655,770,baddhakamocana
2656,770,nirvANasaMcodana
2657,770,abhyAyA
2658,770,chA
2659,770,rAmamaNidAsa
2660,771,sadhryak
2661,772,dantauSThaka
2662,772,saptamAsya
2663,772,gaganadhvaja
2664,772,satyottara
2665,772,azmakadalI
2666,773,zrotrAnukUla
2667,773,brAhmaNavAcana
2668,773,ihakAla
2669,773,saMjJapta
2670,773,kaumbhya
2671,774,bIjakANDaprarohin
2672,774,paTTiza
2673,774,nAgadantamaya
2674,774,anucarci
2675,775,yatiprayoga
2676,775,upajarasam
2677,775,bhUSaNendraprabha
2678,775,vIdhra
2679,776,avarArdhatas
2680,776,suparNAkhya
2681,777,duhitAmAtR
2682,777,bhArgavopapurANa
2683,777,viSalatA
2684,777,taddhita
2685,777,plAkSa
2686,777,lomAza
2687,778,mAndurika
2688,778,hatavRtta
2689,778,agRhItadiz
2690,779,ullaGghitazAsana
2691,780,buddhipUrvaka
2692,780,surendratA
2693,781,balisUdana
2694,781,paridhAvin
2695,781,azAkhA
2696,781,vRkavAlA
2697,781,vIka
2698,782,amadyapamadyat
2699,782,saMvaraviMzaka
2700,782,zrInAtha
2701,783,tapaHparArdha
2702,783,nIlApariNaya
2703,784,jJAnada
2704,784,nihatArtha
2705,784,agniSToma
2706,784,parjanyasUkta
2707,785,nighaNTusamaya
2708,785,abadha
2709,786,samArambhin
2710,786,khaDakkikA
2711,786,kRSNarAma
2712,786,pAnIyavarNikA
2713,787,kuJcitAGguli
2714,787,parAhan
2715,788,zrImalApahA
2716,788,saMhi
2717,788,vyAvarN
2718,788,AtithyasatkriyA
2719,789,kapilabhadrA
2720,789,kheT
2721,789,sarvabuddha
2722,789,rakAra
2723,789,vaikhAnasavaiSNavAgama
2724,789,saritpati
2725,790,saroruhAsana
2726,790,nArAyaNavarman
2727,790,rAsAyana
2728,791,ulaparAjI
2729,791,visrAvaNa
2730,791,pravizuddha
2731,792,navarasaundaryabhaTTa
2732,792,avakUl
2733,793,prANAvarodha
2734,793,pizIlI
2735,794,pumapatya
2736,794,rajataparvata
2737,794,ghRNita
2738,794,abhujiSyAtva
2739,794,manuSyacitta
2740,794,ahara
2741,795,bandhana
2742,795,zAradAmAhAtmya
2743,796,apakSip
2744,796,cUlaka
2745,797,sacAmara
2746,797,pitAputra
2747,798,nAnAvRttamaya
2748,798,sarvAdi
2749,799,vivekadRzvatva
2750,800,tAjadbhaGga
2751,800,keraka
2752,800,caJcalita
2753,800,vadara
2754,800,mahApattrA
2755,801,rorUya
2756,801,alijihvikA
2757,801,karbu
2758,801,abhyAsAdana
2759,801,aGgaloDya
2760,802,marUdbhava
2761,802,sItArAmASTottarazatanAman
2762,802,karISiNI
2763,802,mArapApIyas
2764,803,saMdhAyAsana
2765,803,AghoSaNA
2766,803,vez
2767,803,RdhadvAra
2768,803,vivAza
2769,804,mantrakRta
2770,804,ucchritapANi
2771,805,bASpapUra
2772,805,parvabheda
2773,805,vidrAvin
2774,805,kaNTakArItraya
2775,806,kaGkaNavarSitA
2776,806,kathita
2777,807,pariSoDaza
2778,807,rakSAdhikRta
2779,808,ala
2780,808,kaitavya
2781,808,timI
2782,808,paJcavali
2783,808,vAvAtA
2784,809,pAyaguNDa
2785,810,vAkyavRtti
2786,810,marIyami
2787,810,Adikezava
2788,811,goSThezaya
2789,811,pUrNAhutimantra
2790,811,yogasArasamuccaya
2791,811,sanmAtra
2792,811,sarvauSadhigaNa
2793,812,lavaNAsuraja
2794,812,jImUtASTamI
2795,813,anavalopa
2796,813,surAzodhana
2797,813,dvijAyanI
2798,813,vaipathaka
2799,813,asitanayana
2800,814,nirupabhoga
2801,814,kiMsuhRd
2802,815,janmaprada
2803,815,sArasvatavyAkaraNa
2804,815,yugmalAGgalin
2805,816,AzaMsu
2806,816,jaladhArA
2807,817,rAmajit
2808,817,upanagara
2809,818,pArasa
2810,818,nAndIpaTa
2811,818,sasa
2812,818,aruNapriyA
2813,819,vRkSaropaNa
2814,819,dattAkSa
2815,819,zaThArivyutpattidIpikA
2816,820,puSkalAvartaka
2817,820,samazruti
2818,820,govardhanAcArya
2819,820,virAla
2820,820,ariloka
2821,820,aupasvastIputra
2822,821,saMdezapada
2823,821,pAMsukhala
2824,822,nvai
2825,823,maNivara
2826,823,padasaMtAna
2827,824,saMnad
2828,824,asahAya
2829,824,mAyUri
2830,824,mudrArAkSasa
2831,824,gomukhavyAghra
2832,824,anavAc
2833,825,caNikA
2834,825,zaMkaralAla
2835,825,punaHparAjaya
2836,825,uSNISavijayA
2837,826,saMsiv
2838,827,sammardin
2839,828,bhojapati
2840,828,sadyaHprasUtA
2841,828,gabhastimat
2842,828,vimUrchita
2843,829,sImApahArin
2844,829,zikhivardhaka
2845,829,suprAvya
2846,829,atitRSNA
2847,829,ghanAruNa
2848,830,yathAbhUtam
2849,830,skandastotra
2850,830,sadRSTikSepam
2851,830,pUrvArjita
2852,830,saMnata
2853,831,sudurjayA
2854,831,abhinavakAlidAsa
2855,831,rAmajIvana
2856,831,sAkhi
2857,832,muNDitikA
2858,832,sattrAgAra
2859,832,vedAgraNI
2860,833,tadvat
2861,833,zalAkAvat
2862,833,apunardIyamAna
2863,833,devan
2864,834,vizvasRSTi
2865,834,vatsAsura
2866,834,matsagaNTa
2867,835,dRgjyA
2868,835,sanAjur
2869,835,brahmarava
2870,835,pratipiNDam
2871,835,zUla
2872,835,ukhacchid
2873,836,durgAzrayaNa
2874,836,mRduphala
2875,836,svAveza
2876,836,muzallaha
2877,836,upAnah
2878,836,ruNT
2879,837,ApaduddharaNa
2880,837,daNDAdaNDi
2881,838,puM
2882,839,rAmAzvamedha
2883,840,vItahiraNmayatva
2884,840,kriyAzakti
2885,840,utkaNTakin
2886,840,gavezvara
2887,840,svacchandazAktAgama
2888,841,sUpaudanaSaSThIpUjA
2889,841,kAravellikA
2890,841,jAtIya
2891,842,upadeSTRtva
2892,842,jha
2893,842,bhinnabhANDa
2894,842,bhAravat
2895,842,kupa
2896,843,bhRtha
2897,843,sthUlapiNDa
2898,844,kvaNitaveNu
2899,844,anuvAdita
2900,844,punarvaktavya
2901,844,jaya
2902,845,daivatas
2903,846,tuvimrakSa
2904,847,durhRd
2905,847,strIka
2906,847,sUcikulAya
2907,847,mAsalokA
2908,848,meD
2909,848,smaradAyin
2910,849,puSkarasraj
2911,849,vItamala
2912,849,mUtravarti
2913,849,ikSuzalAkA
2914,850,upapalvalam
2915,850,bAvAzAstrin
2916,850,jalabimba
2917,850,paryagnikriyamANe
2918,850,pustakAstaraNa
2919,851,abhiprakamp
2920,851,khAlatya
2921,852,sahAyI
2922,852,cIv
2923,852,parAsa
2924,853,sambhAvanA
2925,853,sArasvatavyAkaraNa
2926,854,krakaratva
2927,854,mRgayArasa
2928,855,pArzvanAthagItA
2929,855,bhAlluka
2930,856,gaganaromantha
2931,856,vaidyarAj
2932,856,ugrakarNika
2933,856,induja
2934,857,saMvatsaraphala
2935,857,kSudrAtman
2936,858,parAtras
2937,858,bhakSin
2938,858,atidurlambha
2939,859,gras
2940,859,martyeSita
2941,860,narasiMhabhUpAlacaritra
2942,860,hotravAhana
2943,860,dhruvaka
2944,860,prAkRtavyAkaraNavRtti
2945,860,anisarga
2946,861,kalmalIka
2947,861,picchilAtantra
2948,861,tiro
2949,861,jagadIzvara
2950,862,baddhabhU
2951,862,kapRtha
2952,862,nirAzitva
2953,862,prabalarudita
2954,863,rAjJIpada
2955,864,dauS
2956,864,gokAmyA
2957,864,jIrNi
2958,865,alaMtarAm
2959,865,rathavAhana
2960,865,samyagjJAnatva
2961,866,aSTAviMza
2962,866,nirUDhamUla
2963,866,apavRtti
2964,867,supATala
2965,867,prAsAdaprastara
2966,867,pradhanottama
2967,867,cikAriSu
2968,868,sattriya
2969,868,ghRtasthalA
2970,868,dustIrtha
2971,868,ardhajaratIya
2972,868,devavANI
2973,869,maNaU
2974,870,daMsiSTha
2975,870,SADava
2976,871,paratarkaka
2977,871,brahmasUtravRtti
2978,871,niSev
2979,872,ArdramASA
2980,872,sarvopadha
2981,872,upanivapana
2982,873,saMsthAnaka
2983,873,dyotanikA
2984,873,bRhadelA
2985,873,ratnamudrA
2986,873,aviroddhR
2987,874,paryAgA
2988,874,netrika
2989,874,nistamisra
2990,874,pANDuraGgamAhAtmya
2991,875,anudgIrNa
2992,875,manuSyaloka
2993,875,vanamUla
2994,875,Alih
2995,875,rAjavallabha
2996,875,mAnuSamAMsAda
2997,876,rAmArcanaratnAkara
2998,876,yogasvarodaya
2999,877,doSadUSitatva
3000,877,lomAJca
3001,877,pitRrUpa
3002,877,cedinagarI
3003,877,araNyajIra
3004,878,apavRttabhAva
3005,878,dhRtatAla
3006,878,ardhodita
3007,878,ajaloman
3008,878,vellahala
3009,879,svAmivazIkarastotra
3010,879,turaMgadveSaNI
3011,879,dazanavasanAGgarAga
3012,879,kaNThokti
3013,879,sAmAnyazAsana
3014,880,abhisaMkhyeya
3015,881,vaijayantikA
3016,881,durmilA
3017,881,savyabhicArakroDa
3018,881,viSNuhRdaya
3019,882,vizvacakSaNa
3020,882,sahamukha
3021,882,krAntivalaya
3022,882,dRSTavIrya
3023,882,tvacasya
3024,883,raktacUrNa
3025,883,mahAzAntinirUpaNa
3026,883,trAsanIya
3027,884,sphurita
3028,884,prakvaNa
3029,885,viparItAyanagata
3030,885,caturadhyAyika
3031,885,adyadivasa
3032,885,yatheSTasaMcArin
3033,886,rAgadveSa
3034,886,sUcana
3035,887,tvakS
3036,887,sAMzitya
3037,887,prANadAna
3038,888,kRcchrAnmukta
3039,888,vicitta
3040,888,iDAnta
3041,888,zvAjani
3042,888,candramauli
3043,888,zreSThatva
3044,889,mUlAdizAnti
3045,889,pavamAna
3046,889,ardhaniSpanna
3047,889,atyAyA
3048,890,anarthakara
3049,890,devasad
3050,890,pAtAlagaGgA
3051,890,hatajyotirnizItha
3052,890,indriyArtha
3053,890,yacchIla
3054,891,virodhazamana
3055,891,jAtakalApa
3056,891,rAjavAhana
3057,891,dvairatha
3058,891,manasaspati
3059,891,saundaryavyAkhyA
3060,892,samuddhU
3061,892,sarvapAda
3062,892,dAnasaMvanana
3063,892,strIpratyaya
3064,892,zirISa
3065,893,kvath
3066,893,bRhadAra
3067,893,sindhuka
3068,893,svArthavighAta
3069,893,Rgvedin
3070,893,vikAsabhRt
3071,894,navamallikA
3072,894,svanAbhya
3073,894,jagadbIja
3074,894,kyat
3075,895,tricatvAriMzat
3076,896,ekAsya
3077,897,zvetapuSpikA
3078,897,mAMsapAka
3079,898,sainyopavezana
3080,898,aJjanAvatI
3081,898,sakarman
3082,898,satyotkarSa
3083,899,zaci
3084,899,nairbAdhya
3085,900,saMhrAdi
3086,900,Rksama
3087,900,pratiprasUta
3088,900,naravAhin
3089,901,rahitAsura
3090,901,ghanasamaya
3091,901,vArSagaNya
3092,901,kSetravyavahAra
3093,902,prAkR
3094,902,prekSAsamAja
3095,902,viliGga
3096,903,saMrambha
3097,904,vidhvaMsana
3098,904,tardman
3099,904,vAlapriya
3100,904,kSaNavidhvaMsin
3101,904,illiza
3102,904,jaka
3103,905,pANDunAga
3104,905,dvAparacchandas
3105,905,vaiyadhikaraNya
3106,905,bandhin
3107,906,manomaya
3108,906,kuTTAra
3109,906,mauryadatta
3110,907,aGkasa
3111,907,puMskAmA
3112,907,kakkola
3113,907,zmazAnavezman
3114,907,lavApavAha
3115,907,rAjAvartopala
3116,908,saMvatsam
3117,908,vRddhapArAzarya
3118,908,anantamAyin
3119,909,medhAvatI
3120,909,bahuvyAlaniSevita
3121,910,harSaNIya
3122,910,dazAmaya
3123,910,ola
3124,910,hrI
3125,910,avavrazc
3126,910,sUryAstaMgamana
3127,911,paripAThaka
3128,911,chandobhASA
3129,911,utsarga
3130,912,mahArthaprakAza
3131,913,rAmamohana
3132,914,viTikaNThIrava
3133,914,latAmAdhavI
3134,914,kaNDUyana
3135,914,durvAcya
3136,914,adhyAharaNa
3137,914,svaravat
3138,915,duhituHpati
3139,915,kubhra
3140,915,surataprasaGga
3141,915,upaviSTa
3142,915,utpattivyaJjaka
3143,916,zAruka
3144,916,doraka
3145,917,rakSitva
3146,917,gRhezvara
3147,917,jitAmitra
3148,917,SaSThIpriya
3149,917,kRSNajanmakhaNDa
3150,917,sahasrAkSajit
3151,918,naivasaMjJAnAsaMjJAnAyatanopaga
3152,918,tejapAla
3153,918,pakSanADI
3154,918,asridh
3155,919,nipAtana
3156,919,anRkka
3157,919,atipatana
3158,919,urugUlA
3159,919,sthAnadIpta
3160,920,AtmajJAna
3161,921,helAcakra
3162,921,atUrtadakSa
3163,922,anupuSpa
3164,922,jvarapralApa
3165,922,sahasrAyudha
3166,923,zAstR
3167,924,bhUmiparimANa
3168,924,tac
3169,924,sthaleyu
3170,924,aprastutastuti
3171,925,vaiparItyalajjAlu
3172,926,muravAra
3173,926,bhaSA
3174,926,vRSamaNyu
3175,926,sasvedA
3176,927,zakakAraka
3177,927,asaMkrAntimAsa
3178,928,bhAvaprakAzaka
3179,928,UrdhvazvAsa
3180,929,viSada
3181,930,riSaNaya
3182,930,utkUlaya
3183,930,devIpurANIya
3184,931,kRtAdhipatya
3185,931,pratisaMkAza
3186,932,vimuktasena
3187,932,upabRMhin
3188,933,bArhiSada
3189,933,dIkSitayajJadatta
3190,933,dAravIya
3191,933,Dhakka
3192,933,hillAjajAtaka
3193,933,hayapucchI
3194,934,vyAnamrIkR
3195,934,dRnbhU
3196,934,ghoTakamukha
3197,934,SaTtriMzati
3198,935,nivedaka
3199,935,sphaT
3200,935,khadirakA
3201,935,kamalApAta
3202,935,saptapaJcAzat
3203,936,sahamacandrikA
3204,936,masUrA
3205,936,hotRka
3206,937,veNNA
3207,938,yojanaka
3208,938,yaSTIpuSpa
3209,938,arkopala
3210,939,dharmatattvavid
3211,939,sarvarAjendrA
3212,939,sukharatha
3213,939,matprasUta
3214,939,vyApin
3215,940,zikvan
3216,940,bAndhava
3217,940,deveza
3218,941,vAgguda
3219,941,dIpadAnapaddhati
3220,941,karahAra
3221,941,upadezatA
3222,942,vinayavatI
3223,942,bakatva
3224,942,praSThauhI
3225,942,vibhAvin
3226,943,indriyakRta
3227,943,mAtRkula
3228,943,pRthvIdaNDapAlatA
3229,943,zikhikaNa
3230,943,bhUmIzvara
3231,944,varaNya
3232,944,mahAsthAnaprApta
3233,944,puruhUta
3234,945,vinaddha
3235,945,pravartaka
3236,945,surabhicUrNa
3237,945,aprakarSita
3238,945,vasudhA
3239,946,sahasrasammita
3240,946,zrauti
3241,946,vetrapANi
3242,946,yuktikRta
3243,946,guraNa
3244,947,yajurvedajaTAvali
3245,947,vaikhAnasa
3246,947,dvaMdvArAma
3247,948,rambhiNI
3248,948,satyAbhisaMdha
3249,948,pitRkRta
3250,948,pratipadam
3251,948,taittirIyaprAtizAkhya
3252,948,mUtrala
3253,949,dhanyatA
3254,949,kilAtAkulI
3255,949,caturmahArAjika
3256,949,paNDitapraznottara
3257,949,calitasthAna
3258,949,nAyin
3259,950,paJcaparNikA
3260,950,rANi
3261,950,kunti
3262,950,vasantamAlikA
3263,951,prapUrikA
3264,951,svArthatA
3265,951,raukma
3266,951,sadroNa
3267,952,duHkhottara
3268,953,mUtrArti
3269,953,nisampAta
3270,953,cakrazreNI
3271,953,daridrI
3272,953,payodhArA
3273,954,grahayAgatattva
3274,954,mArutAzva
3275,954,unmUla
3276,954,niSpravaNi
3277,954,maitrAyaNIyasaMhitA
3278,955,samuttIrNa
3279,955,valiza
3280,955,vIrazaivotkarSapradIpa
3281,955,paGkagaDaka
3282,955,adhyagni
3283,955,niHzalya
3284,956,mahAkalyANaka
3285,956,saMsUcaka
3286,956,hiraNyagarbhA
3287,957,sarvadhArI
3288,957,dautya
3289,958,pacalavaNA
3290,959,triSaSTi
3291,959,paryAkSip
3292,959,nItivilAsa
3293,959,AcaraNa
3294,959,ghaTajAnu
3295,959,govAsana
3296,960,vakrIkRta
3297,961,kaustubhalakSaNa
3298,961,nAradaparivrAjakopaniSad
3299,961,dharmavicAra
3300,961,kaNDanI
3301,962,sthAnIya
3302,962,alale
3303,962,lakSaNasArasamuccaya
3304,962,anAsravaprakAra
3305,962,lAlikA
3306,963,tulyazuddhi
3307,963,aGgaskandha
3308,963,AraTa
3309,963,devakanyA
3310,964,kharamukha
3311,964,kAluSya
3312,964,ziloccaya
3313,965,stuvAna
3314,966,saMkruz
3315,966,saptazlokIbhAgavata
3316,966,pANipUrAnna
3317,966,buddhipuraHsara
3318,966,meghastanita
3319,967,tamasa
3320,968,vinirdahanI
3321,968,rAmAyaNarahasya
3322,968,pariSTavanIya
3323,968,pRtha
3324,968,sphArIbhU
3325,968,savyadha
3326,969,prapaJcamithyAtvAnumAna
3327,969,Alambha
3328,969,sAriSTha
3329,969,vardhamAnapura
3330,969,sanaj
3331,969,koSTharoga
3332,970,ekarUpa
3333,970,vRSacakra
3334,970,Atmaruha
3335,970,duzcAritra
3336,970,vilag
3337,970,vahnicUDa
3338,971,jaDabharata
3339,971,muktikA
3340,972,vidyamAna
3341,973,aGgazas
3342,973,pUrNazruti
3343,973,jalapUrvakam
3344,973,strIvijita
3345,973,prANaprahANa
3346,973,avapIDanA
3347,974,piNDaharitAla
3348,974,utkUlam
3349,974,dAzatva
3350,974,valitadRz
3351,975,niyamopamA
3352,975,saDa
3353,975,pratyAzI
3354,975,sadAbhrama
3355,975,toyAJjali
3356,976,nirgarbha
3357,976,vastrapeTA
3358,976,samadhyayana
3359,976,pramRN
3360,977,tuvigrIva
3361,977,ardhabhAj
3362,978,mAsAhAra
3363,978,nyAyatantra
3364,978,sItkAra
3365,979,digdantin
3366,979,zukanasA
3367,979,harSakRt
3368,979,vedavAhya
3369,980,mahemati
3370,980,uddhUlana
3371,980,manasizaya
3372,980,anekayuddhavijayin
3373,981,jAyAghna
3374,982,otavai
3375,982,meghajA
3376,982,apakSipta
3377,982,sveSTa
3378,982,zayitavya
3379,983,SaTtriMzadUna
3380,983,yathAdadhibhakSam
3381,983,unmRjAvamRjA
3382,984,zyeta
3383,984,pratinayana
3384,984,AnAha
3385,984,dharmadIpa
3386,984,kaviprazasta
3387,984,saMrakSaNavat
3388,985,ekapadastha
3389,985,kAkAGgA
3390,985,kASThapattropajIvin
3391,985,upAdhivivRti
3392,986,kalpamahIruha
3393,986,vAtAjira
3394,986,alipi
3395,986,nakula
3396,986,anUpadeza
3397,987,anupasthita
3398,987,bisakisalayacchedapAtheyavat
3399,987,aJjalIkRta
3400,987,adhipUruSa
3401,988,DhaDDhara
3402,988,grahya
3403,988,mAdhuparkika
3404,988,kalyANIdazama
3405,988,pacelima
3406,988,dvijatva
3407,989,udbASpa
3408,990,jaraDI
3409,990,hotrin
3410,990,zatajIvin
3411,990,saupastambi
3412,990,TikkikA
3413,990,AsyA
3414,991,bharSTavya
3415,991,saMjJAtantra
3416,991,tvaSTR
3417,991,maNDukI
3418,992,udvartita
3419,992,aSTamaGgala
3420,992,saMstir
3421,993,zuklAmbara
3422,993,ekavibhakti
3423,993,nidhyapti
3424,993,vyah
3425,993,karaNavinyaya
3426,994,vAyasekSuka
3427,994,palAka
3428,995,ulUkhalin
3429,995,AcAnta
3430,995,adhvagaNa
3431,996,zitikeza
3432,996,anuzocaka
3433,996,brahmAJjalikRta
3434,996,siMhapratIka
3435,996,virakSastA
3436,996,zamyu
3437,997,mahonmada
3438,997,takramAMsa
3439,997,bahubhAgya
3440,998,dArukAvana
3441,998,roSarUkSa
3442,999,ahata
3443,999,kuberagiri
3444,999,zaSkuli
