B1,B2,B3
14489,561,kaccara
14490,561,dhUmAvali
14491,561,yathAvidhi
14492,561,zUdrapaddhati
14493,561,pravilApana
14494,561,bhairavIya
14495,561,samakarNa
14496,561,ADambarita
14497,561,upazAka
14498,561,alpaprabhAva
14499,561,mahAnadI
14500,561,hastikumbha
14501,561,zvetabhAnu
14502,561,sarvavAGnidhana
14503,561,joTiGga
14504,562,navAnnahautra
14505,562,svAdhyAyana
14506,562,bahubhUmi
14507,562,kSIrapANa
14508,562,AruS
14509,562,vRkSAdividyA
14510,562,zavasAna
14511,562,abhyupagam
14512,562,yogacandrikAvilAsa
14513,562,subhakti
14514,562,vedAntakartR
14515,562,saptanADika
14516,562,zambhUrAjacaritra
14517,562,susanitA
14518,562,suraripu
14519,562,vaTArakamaya
14520,562,uttamarNika
14521,562,nirvIja
14522,562,samAgatA
14523,562,yAdavakoza
14524,562,cAturyacintAmaNi
14525,562,vaiSNavazAnti
14526,562,paryAcita
14527,562,saMgItakapada
14528,562,apivAnyavatsA
14529,562,abruvat
14530,562,nizIthaparyAya
14531,562,niryukti
14532,562,apAtravarSaNa
14533,562,satyabodhatIrtha
14534,562,kAlakuJja
14535,562,pAtrabhRt
14536,563,zubhAzis
14537,563,durdaiva
14538,563,punarAgata
14539,563,kimabhidhAna
14540,563,AkhaNDaladhanus
14541,563,vAyusakha
14542,563,zreSThatara
14543,564,gila
14544,564,jalakUrma
14545,564,saMlaGghita
14546,564,zvetavRkSa
14547,564,dRDhaprahAritA
14548,564,vidham
14549,564,herambapAla
14550,564,sacchAya
14551,564,punazcandrA
14552,564,brahmavarcasa
14553,564,pariNuta
14554,564,lauhakAra
14555,564,atiSakta
14556,564,salilendrapura
14557,564,nirjiti
14558,564,mUtrakRta
14559,564,goSA
14560,564,kSmAy
14561,564,saMrabdhatara
14562,564,kalmaSadhvaMsakArin
14563,564,zilpavRtti
14564,564,AkSepaNa
14565,564,anazva
14566,564,samanuklRp
14567,565,anavamadarzin
14568,565,anuvaMzam
14569,565,bhUmidAna
14570,565,niSphur
14571,565,uccATana
14572,565,suradArumaya
14573,565,pazcAttApahata
14574,565,bIjavivRti
14575,565,SaNNavata
14576,565,madanasenA
14577,565,hiraNyamUrdhan
14578,565,tAlopaniSad
14579,565,baTukabhairavadIpadAna
14580,565,urobRhatI
14581,565,AvirmaNDala
14582,565,anUdhas
14583,565,tattvanikaSagrAvan
14584,565,anitya
14585,565,pArthivaliGgapUjanavidhi
14586,565,upAmantr
14587,565,zazamuNDarasa
14588,565,avAjin
14589,565,rUpamAtra
14590,565,zyAmavarNatva
14591,565,vacchAcArya
14592,565,zauridatta
14593,565,sAmavidhAnabrAhmaNa
14594,565,pratipUjya
14595,566,naravarottama
14596,566,premArdra
14597,566,caTulAya
14598,566,prativIrya
14599,566,cityayUpa
14600,566,pUrvasiddhAnta
14601,566,prayogamaJjarI
14602,566,krozamAna
14603,566,khADgika
14604,566,pratihRta
14605,566,vaispaSTya
14606,566,avikUNita
14607,566,stanyapAna
14608,566,ruddha
14609,566,starIkR
14610,566,SaNDhaveSa
14611,566,nAnAdhiSNya
14612,566,tIrita
14613,566,vighnarAj
14614,566,sAzva
14615,566,ambusecanI
14616,566,vAma
14617,566,ailadhAna
14618,566,kapAlakhaDgin
14619,566,sundararAja
14620,567,vegAvataraNa
14621,567,duranuvartya
14622,567,maGgalArcanapaddhati
14623,567,haMsakAyana
14624,567,pRthivIndra
14625,567,kArNika
14626,568,ArAdhayiSNu
14627,568,sAvadAnam
14628,568,rAgaprasava
14629,568,dhAtucUrNa
14630,568,yazaskAma
14631,568,upabhRt
14632,568,prAyu
14633,568,acetAna
14634,568,adoha
14635,568,azvamAla
14636,568,buddhAlaMkArAdhiSThitA
14637,568,pratyabhimRz
14638,568,AkAGkSA
14639,568,pauru
14640,568,ghoracakSas
14641,568,somanAthamahApAtra
14642,568,bRhattIrthamAhAtmya
14643,568,yogayogin
14644,568,kilikilita
14645,568,phalamudgarikA
14646,568,durmantrin
14647,568,avamAnitA
14648,568,sakrIDa
14649,568,veNIdAna
14650,568,Agantavya
14651,568,amburuhiNI
14652,568,yavila
14653,568,yavavaktra
14654,568,vevI
14655,568,sAsahvas
14656,568,zoNitAkSa
14657,568,anupayogin
14658,568,sudattA
14659,568,vRtravairin
14660,568,vyavahArin
14661,568,Ayallaka
14662,568,pratikRta
14663,568,zrIraGganAthASTottarazata
14664,568,kArAbhU
14665,568,kaumudIpati
14666,568,lalitAsahasranAman
14667,569,paJcakAlakriyAdIpa
14668,569,avatap
14669,569,pavIra
14670,569,lohitIbhU
14671,569,liGgabhaTTIya
14672,569,durmilA
14673,569,saumecaka
14674,569,nidezabhAj
14675,569,samAsAdita
14676,569,vyapasphur
14677,569,abhiSTuvAna
14678,569,pratAna
14679,569,vRha
14680,569,skandAMzaka
14681,569,dRDhanIra
14682,569,mAnavat
14683,569,caruvraNa
14684,569,sudhAsUka
14685,569,suvyUhA
14686,569,utkramaNa
14687,569,mAMsAzitva
14688,569,jinAGkura
14689,569,vedanirghoSa
14690,569,vedhanI
14691,570,raJjanavallI
14692,570,Anayitavya
14693,570,sotpala
14694,570,kaNIkA
14695,570,pratamaka
14696,570,saMsanana
14697,570,sAdhIyas
14698,570,dantazarkarA
14699,570,aurdhva
14700,570,mRtyusUkta
14701,570,lohanAla
14702,570,mahAbhiSava
14703,570,sparzaspanda
14704,570,phAlAhata
14705,570,samAza
14706,571,dRDhatoraNArgala
14707,571,pittazamana
14708,571,dhUrtamAnuSA
14709,571,kakkhaTapattraka
14710,571,laGka
14711,571,vIrabhadrasutA
14712,571,pratyAdarza
14713,571,azvakarNa
14714,571,sAraGgapANi
14715,571,pratyekam
14716,571,saMgrAmajit
14717,571,prAcaNDya
14718,571,azaGkayA
14719,571,anyUna
14720,571,gopAlottaratApinI
14721,571,maNimaheza
14722,571,yAvadgRhItin
14723,571,nipIDita
14724,571,ditsu
14725,571,marudvRdhA
14726,571,IryApatha
14727,571,mukhapoJchana
14728,571,sauhArdya
14729,571,sapuSpa
14730,571,anUSarih
14731,571,azasti
14732,571,iSTA
14733,571,phalAmla
14734,571,abhilakSyam
14735,571,karmakAra
14736,571,mahailA
14737,572,devaraghnI
14738,572,brahmapuraka
14739,572,tyAgitA
14740,572,bAlasarasvatI
14741,572,vivasvat
14742,572,vaikharI
14743,572,romakapattana
14744,572,AzAbandha
14745,572,vRddhy
14746,572,pradeyA
14747,572,kunakhin
14748,572,bhaktakaMsa
14749,572,proSThezaya
14750,572,pariziS
14751,572,gandhivRtta
14752,572,svacchandabhairava
14753,572,abhrAyita
14754,572,tIkSNahRdayatva
14755,572,vizvapsu
14756,572,patana
14757,572,tRNabhuj
14758,572,kRSNasakhI
14759,572,catuHsthAna
14760,572,vaMzavitati
14761,572,pratyayakAriNI
14762,572,zArkarAkSa
14763,572,tundika
14764,572,svadharman
14765,572,zubha
14766,572,bhujaziras
14767,572,doSasthAna
14768,572,ghuT
14769,572,kRtapriya
14770,572,madhyamAdI
14771,572,ardhacandrakuNDa
14772,572,parazumat
14773,572,ziziropacAra
14774,572,madhujAta
14775,572,sugandhatA
14776,572,vAnaraketana
14777,572,mahAnArAyaNa
14778,572,mRdutvac
14779,572,namAtra
14780,572,vRkadIpti
14781,572,miyedhya
14782,573,jAtimAtra
14783,573,phalagrAhin
14784,573,parvatIkR
14785,573,huss
14786,573,uddeza
14787,573,jaladharAbhyudaya
14788,573,pratuSTida
14789,573,mantragupti
14790,573,pragrahin
14791,573,kArttikapUrNimA
14792,573,bANagaGgA
14793,573,AdAna
14794,573,sAlendrarAja
14795,573,Atra
14796,573,patnIka
14797,574,dantaroga
14798,574,yathAnupUrvya
14799,574,aSTAha
14800,574,himagRhaka
14801,574,vezApura
14802,574,upagUhya
14803,574,pApazamana
14804,574,mRgabAlaka
14805,574,jIta
14806,574,Atapas
14807,574,vRddhakAla
14808,574,paTh
14809,574,zItazUka
14810,574,hutAzavRtti
14811,574,dehavAyu
14812,574,zrIdAmacarita
14813,574,vihradin
14814,574,samuttIrNa
14815,574,kollagiri
14816,574,vyAyAmaprayoga
14817,574,viyogatA
14818,574,muruNDa
14819,574,pitRtarpaNa
14820,574,hRdayopakartin
14821,574,zarala
14822,575,jatugeha
14823,575,sauSira
14824,575,azvin
14825,575,rAjapuMs
14826,575,apariccheda
14827,575,nIlabuhnA
14828,575,haMsamukha
14829,575,yajurvedAzIrvAda
14830,575,tRSu
14831,575,siMhikAputra
14832,575,vaipulya
14833,575,kulahIna
14834,575,vimana
14835,575,savAkchala
14836,576,vyAsapUjA
14837,576,vajrAMzuka
14838,576,madhyevArdhi
14839,576,vidvaddezya
14840,576,mImAMsAnyAya
14841,576,madhyamAharaNa
14842,576,kSetrasambhava
14843,576,durdeza
14844,576,hRdayapIDA
14845,576,ravisArathi
14846,576,apadastha
14847,576,navazakti
14848,576,zubhAzis
14849,576,abhyuSita
14850,576,haritacchada
14851,576,lavazas
14852,576,nivAraNIya
14853,576,anubandhI
14854,576,hiraNyakRtacUDa
14855,576,zobhAvatI
14856,576,skAndavizAkha
14857,576,puTodaka
14858,576,vRkSacUDAmaNika
14859,576,jitasaGga
14860,576,kAkaciJci
14861,576,praminna
14862,576,saMtADana
14863,576,saMtatavarSin
14864,576,jayamAdhava
14865,576,asRGmaya
14866,576,hotrIya
14867,576,varSagiri
14868,576,lakSIkR
14869,576,kaumudIjIvana
14870,576,cAkreya
14871,576,doDDayAcArya
14872,576,abhinRmNa
14873,576,karAyikA
14874,576,tantrillaka
14875,576,sAgaragA
14876,577,mRtajAtaka
14877,577,agnidIpti
14878,577,sudarzanaSaDakSara
14879,577,siMhAsanastha
14880,577,atigata
14881,577,prazna
14882,577,pRthvikA
14883,577,daNDatAmrI
14884,577,zIpAlA
14885,578,abhralipta
14886,578,dharmepsu
14887,578,vaizAkhavadi
14888,578,gajAdana
14889,578,sRkAyin
14890,578,atikruSTa
14891,578,zeku
14892,578,aviddhavarcas
14893,578,utkula
14894,578,rukmAbha
14895,578,abhramAlA
14896,578,sASIrAjan
14897,578,Arjuni
14898,578,svadhAprANa
14899,578,jantumArin
14900,578,mRgavaiNika
14901,578,lakSmInRsiMhasahasranAman
14902,578,hAtavat
14903,578,brahmabandhava
14904,578,bandhUkR
14905,578,adhogama
14906,578,devavAhana
14907,578,lomAlI
14908,578,kapilomaphalA
14909,578,nihnava
14910,578,pralayAntaga
14911,578,samAlokya
14912,578,bhagnodyama
14913,578,Arocana
14914,578,baddhakesara
14915,578,saMkhyAtiga
14916,578,umA
14917,578,dAzaudanika
14918,578,vizrAntakatha
14919,578,abhisamprahA
14920,578,sUryacandramasa
14921,578,sevAkaumudI
14922,579,bahurada
14923,579,somazarman
14924,579,saMgrAmamUrdhan
14925,579,kaMsakRS
14926,579,rUDhaskandha
14927,580,jAtakAma
14928,580,raDi
14929,580,mirikA
14930,580,AsvAdaka
14931,580,paratA
14932,580,jAtibhAj
14933,580,dIrghasUtra
14934,580,mayUrapiccha
14935,580,saMkSepasiddhivyavasthA
14936,580,krudhyat
14937,580,priyaiSin
14938,580,zakri
14939,580,janakarAja
14940,580,dIrghadaNDaka
14941,580,yamadevata
14942,580,uDupa
14943,580,pratyayanam
14944,580,pratirAdh
14945,580,zvAvidgartIya
14946,580,asAkSAt
14947,580,abhisampad
14948,580,upadhRti
14949,580,pramadvarA
14950,580,zAmalabhaTTa
14951,580,aparisthAna
14952,580,bhayastha
14953,580,sUkSmapAda
14954,580,nicayaka
14955,580,purobalAka
14956,580,hayazIrSa
14957,581,indrayoga
14958,581,tejeyu
14959,581,gayAziras
14960,581,pAMsuka
14961,581,abhirAmamaNi
14962,581,sahacarita
14963,581,divoduh
14964,581,antaHpurika
14965,581,vaMzakramAgata
14966,581,vaibudha
14967,581,ghanamud
14968,581,prANabhakSa
14969,581,kSudrIya
14970,581,udumbara
14971,581,iSTiyAjuka
14972,581,jAGgulika
14973,581,zuddhitattvakArikA
14974,581,vrIlana
14975,581,puNyodaka
14976,581,zunolAGgUla
14977,581,paribhramaNa
14978,581,maladrava
14979,581,kadambikA
14980,582,raGganAthASTaka
14981,582,Amajvara
14982,582,anirhata
14983,582,mahAcaNDa
14984,582,vArSmaNa
14985,582,turagaratha
14986,582,bodhicittavivaraNa
14987,582,prakup
14988,582,zAkinI
14989,582,hastigirIzamaGgalAzAsana
14990,582,mUladhana
14991,582,jAtihIna
14992,582,bhUmida
14993,582,kolamUla
14994,582,cad
14995,582,vipANDu
14996,582,zobhAkarabhaTTa
14997,582,satataparigraham
14998,582,parikvath
14999,583,uttamapUruSa
15000,583,pradezastha
15001,583,hyastanadina
15002,583,ruNDaka
15003,583,uhU
15004,583,vilAsavatI
15005,583,atikulva
15006,583,abhyutthA
15007,583,udghAtya
15008,583,vaiNavika
15009,583,upahatnu
15010,583,amlapaJcaka
15011,583,saMnyAsarIti
15012,583,janarava
15013,583,adbhuta
15014,583,vrata
15015,583,saMtrAsana
15016,583,suvarNacaurikA
15017,583,AtmasAcin
15018,583,rohazikhin
15019,583,suradviS
15020,583,vibhrAjita
15021,583,pAtracayana
15022,583,AkSepa
15023,583,pApam
15024,583,zabdamAlikA
15025,583,karavat
15026,583,dhUta
15027,583,sUkSmamAna
15028,583,vRjya
15029,583,yathAgni
15030,583,vyomavyApin
15031,583,bhImaparAkrama
15032,583,pUjAkarman
15033,583,prAyopavezana
15034,583,mahAtman
15035,583,zrImattA
15036,583,abhAvanIya
15037,583,pAJcajanyadhama
15038,583,vipATala
15039,583,yAmyottarAyata
15040,583,salajjatva
15041,583,nIDaja
15042,583,kAkANDa
15043,583,vizvatazcakSus
15044,583,mahAvaizvAnaravrata
15045,583,anekavidha
15046,583,anusaMdiz
15047,583,jRGga
15048,584,sucaritacarita
15049,584,svabhUti
15050,584,niSkAraNAt
15051,584,saMhananavat
15052,585,bhaktirasAmRta
15053,585,paricaya
15054,585,lAlasatA
15055,585,citrazIrSaka
15056,585,zravaNAnanda
15057,585,kumbhabAhu
15058,585,matsyanAzaka
15059,585,adhizrotram
15060,585,pratyAtmaka
15061,585,turvIti
15062,585,vicarcita
15063,585,prAstutya
15064,585,vanabhUSaNI
15065,585,punaHprAyaNIya
15066,585,paryaTana
15067,585,prazaTha
15068,585,hayaziras
15069,585,kuyajvin
15070,585,miJjAstha
15071,585,sthUrA
15072,585,sUnRtAnRta
15073,585,nIlodvAha
15074,585,saMsmaraNIya
15075,585,mukhavAta
15076,585,ziGgh
15077,585,avastIrNa
15078,585,brahmAsya
15079,585,manojavin
15080,585,prarSabhIya
15081,585,vismApayanIya
15082,585,prasRta
15083,585,nirhR
15084,585,gAtrasparza
15085,585,aparimita
15086,585,saptakumArikAvadAna
15087,585,anusaMkal
15088,585,adhobhAgadoSahara
15089,585,akSarajananI
15090,585,nadRzyatva
15091,585,dIrghakUrca
15092,585,liTya
15093,585,bhaT
15094,585,vItA
15095,585,kRSkara
15096,586,duNDubhi
15097,586,baddhapurISatva
15098,586,AmapAcin
15099,586,rudrAvarta
15100,586,visphUrj
15101,586,kIrNa
15102,586,dhAtukoza
15103,586,Sahji
15104,586,dhenikA
15105,586,indrajUta
15106,586,zrUSA
15107,586,nArAyaNakavaca
15108,586,harikrAntA
15109,586,kArttikakuNDa
15110,586,ratnavara
15111,586,latAkoli
15112,586,tryakSaka
15113,586,varadanAthAcAryasUnu
15114,586,dazamukhavadha
15115,586,AhvAna
15116,586,paGkamagna
15117,586,nirghAta
15118,586,svAntastha
15119,586,sarvapariphulla
15120,586,kSAlana
15121,586,Arabh
15122,586,bhAravAhI
15123,586,gumphanikA
15124,586,prathamavirahe
15125,586,siddhAntalakSaNa
15126,586,tumb
15127,586,nailAyani
15128,586,prAjipakSin
15129,586,kapATodghATana
15130,586,jyotiHzAstra
15131,586,bhAvAkUta
15132,586,devakImAtR
15133,586,vRttavivecana
15134,586,citravalayA
15135,586,tvadyoni
15136,587,zivazaktipUjanavidhi
15137,587,vijitAzva
15138,587,bhasaMdhi
15139,587,dIpAGkura
15140,587,apraklRpta
15141,587,tarkakarman
15142,587,apradAha
15143,587,svAduSaMsad
15144,587,mataMga
15145,587,Urdhvakarman
15146,587,bhUtoDDAmara
15147,587,akSisaMtarjana
15148,587,rathadhUrgata
15149,587,yajJanArAyaNa
15150,587,pratinivRt
15151,587,sAgarakukSi
15152,587,malinIkaraNa
15153,588,dhanasvAmin
15154,588,vizeSaguNa
15155,588,DhilI
15156,588,vanajapattrAkSa
15157,588,akkAdevI
15158,588,palaMkaSa
15159,588,parimlAna
15160,588,azvabandhana
15161,589,pItaraktacchAya
15162,589,navavadhU
15163,589,saMhitAdIpaka
15164,589,tArin
15165,589,ghurghuruka
15166,589,mUkIkR
15167,590,lauhAtman
15168,590,nakhAzin
15169,590,saMghapati
15170,590,lakSyArtha
15171,590,samayaprakAza
15172,590,avicArayat
15173,590,zatapAdaka
15174,590,paJcIkaraNavArttika
15175,590,zAstrAnanuSThAna
15176,590,zUnyatAsamApti
15177,590,dIrghataru
15178,590,nigrahasAdhana
15179,590,kriyAlAghava
15180,590,sammuh
15181,590,sAMvatsarIya
15182,590,palAka
15183,590,varcomArga
15184,590,vAtsyAyanasUtrasAra
15185,590,devAnanda
15186,590,potalaka
15187,590,karastha
15188,590,jIvanavat
15189,590,rAjyakartR
15190,590,pakSavikala
15191,590,sarvagandhika
15192,590,antarbhUtatva
15193,590,vadhanirNeka
15194,590,tritaya
15195,590,zAlUkinI
15196,590,kusumaketumaNDalin
15197,590,praNasa
15198,590,kAThinyaphala
15199,590,anAnudiSTa
15200,590,vezastrI
15201,590,vizeSapadArtha
15202,590,AvI
15203,590,dRg
15204,590,spand
15205,590,zobhanaka
15206,590,zrutar
15207,590,paribhASita
15208,591,vyAmizre
15209,591,vidharmastha
15210,591,pRSanti
15211,591,sRta
15212,591,zibIratha
15213,591,kulabhraSTa
15214,591,karNAvataMsa
15215,591,bhinnAJjanavarNa
15216,591,trayastriMzadakSara
15217,591,zvetaparNA
15218,591,zophanAzana
15219,591,Atmadarzana
15220,591,vihAyasastala
15221,591,brahmasUtrAnubhASyavivaraNa
15222,591,vibhAvan
15223,591,spartR
15224,591,karNagrAha
15225,591,kSaNakleza
15226,591,yugat
15227,591,viprapAta
15228,591,prathamabhAj
15229,591,ajamAyu
15230,591,munikumAra
15231,591,kalAdhara
15232,591,rohiNIzakaTa
15233,591,zrImaddattopaniSad
15234,591,tajjalAn
15235,591,kAraNAnvita
15236,591,saumanasI
15237,591,zatAvara
15238,591,tamasAvana
15239,591,Adih
15240,591,parNazabda
15241,591,jalAzayotsargavidhi
15242,591,samavAyakhaNDana
15243,591,nirvicAram
15244,591,phalodbhava
15245,591,rASTravardhana
15246,591,kroSTuka
15247,591,yAdo
15248,592,nIlAmlAna
15249,592,bhRGgaraja
15250,592,apaccheda
15251,592,agnizrI
15252,592,ardharcasya
15253,592,zuGgarAjan
15254,592,apekSA
15255,592,daurgAyaNa
15256,592,parilikhita
15257,592,dodhat
15258,592,manorathadAyaka
15259,592,zApa
15260,592,daNDapoNa
15261,592,varuNezvaratIrtha
15262,592,saddhI
15263,592,kazeruka
15264,592,kiMkarAla
15265,592,uSNISaziraskatA
15266,592,gaDuziras
15267,592,durbalA
15268,592,saMghATasUtra
15269,592,paramasarvatra
15270,592,zaraNaiSin
15271,592,anityam
15272,592,alipaka
15273,592,sAhasin
15274,592,yuddhAvasAna
15275,592,antardAva
15276,592,pUrvapATaliputraka
15277,592,viSTabdhAjIrNa
15278,592,zuzukvana
15279,592,adhyardhapaNya
15280,592,parikathA
15281,592,caladruma
15282,592,nizcAyaka
15283,592,manojJasvara
15284,592,vizayavat
15285,592,rUDhamUlatva
15286,592,zakuna
15287,592,bhujaMgakanyA
15288,593,pratijJAvivAhita
15289,593,pradakSiNAnuloma
15290,593,gotrAnta
15291,593,paripuGkhita
15292,593,pArihAriNI
15293,593,durdharSatA
15294,593,khapuTa
15295,593,nRSadvan
15296,593,varNAdhipa
15297,593,vyavahAraratnAkara
15298,593,kAcana
15299,593,ghurghurA
15300,593,arthasambandha
15301,593,gUha
15302,593,viparikrAmam
15303,593,yogIndra
15304,593,sUtikAgada
15305,593,brahmanAmAvali
15306,593,AdI
15307,593,punar
15308,593,zItavatI
15309,594,nItipaTala
15310,594,zazipriya
15311,595,mAdhukarI
15312,595,vijighRkSu
15313,595,paJcadazItantra
15314,595,avAgbhAga
15315,595,prajApatipati
15316,595,vyagratva
15317,595,sarat
15318,596,atityad
15319,596,dezIzabdasaMgraha
15320,596,hatacitta
15321,596,jalezaya
15322,596,rUpatattva
15323,596,khadiravarNapakSa
15324,596,kSIraghRta
15325,596,pUrNacAttra
15326,596,siMhalamba
15327,596,nyAsin
15328,596,yathAdoSam
15329,596,lavaNakrItaka
15330,596,zubhrIbhU
15331,596,stimitam
15332,596,suSumNA
15333,596,upaneya
15334,596,phAlgunya
15335,596,aNDarAya
15336,596,anavarAgra
15337,596,dIpamallI
15338,596,alpamedhas
15339,596,bandhurita
15340,596,vAdanadaNDa
15341,596,pratihantR
15342,596,mohopamA
15343,596,bhAnuzaktirAja
15344,596,harihaya
15345,596,phaNabhRt
15346,596,jalaMdhama
15347,596,vahnikoNa
15348,596,tANDaka
15349,596,dhUtkAra
15350,596,vairAgyaratna
15351,596,vizvAsahantR
15352,596,zAlAkyazAstra
15353,597,kuNThamanas
15354,597,puruSottamamAhAtmya
15355,597,zaGkana
15356,597,anRkSara
15357,597,ruta
15358,597,vaibAdhapraNutta
15359,597,pumbhUman
15360,597,nyAyasiddhAntamaJjarIbhUSA
15361,597,vRttavinoda
15362,597,pracintya
15363,597,haThAdezin
15364,597,anyonyatas
15365,597,hatapravIra
15366,597,dyota
15367,597,kAtthaka
15368,597,saMjughukSA
15369,597,sIvaka
15370,597,carb
15371,597,stabh
15372,597,skhalana
15373,597,khaJjaka
15374,597,parApareza
15375,597,nizAmRga
15376,597,pArAzari
15377,597,pitRbhrAtR
15378,597,nAthAnandamuni
15379,597,hR
15380,597,UrdhvaretatIrtha
15381,597,azlIla
15382,597,saupAtava
15383,597,chadmaT
15384,597,sItIlaka
15385,597,upabdimat
15386,597,siMhavAhin
15387,597,malakoSThaka
15388,597,bhekabhuj
15389,597,sarvasAdhu
15390,597,ropa
15391,597,vapAdhizrayaNI
15392,597,vividyut
15393,597,mAnavardhana
15394,597,darzapUrNamAsadevatA
15395,597,sukhAzaya
15396,597,cAmaragrAhiNI
15397,597,bhadrAkaraNa
15398,598,vedamitra
15399,598,anuhava
15400,598,varSapAta
15401,599,vArIza
15402,599,viSpuliGgaka
15403,599,sampad
15404,599,bhAratapadaprakAza
15405,599,naragrAha
15406,599,candrakavi
15407,599,viSarUpA
15408,599,vraNabhRt
15409,599,pUtikA
15410,599,mudrikA
15411,599,zrutaMjaya
15412,599,hanumannighaNTu
15413,599,dezIkaTTari
15414,599,cikkA
15415,599,vAlAha
15416,599,staupika
15417,599,pannagIgIrtakIrti
15418,599,dharaNidAsa
15419,599,manyumaya
15420,599,vazaMkara
15421,599,samAlambham
15422,599,vainabhRta
15423,599,kSitisura
15424,599,parivat
15425,599,sUtatanaya
15426,599,tithi
15427,599,anudRz
15428,599,piNDI
15429,599,vidyot
15430,599,janU
15431,599,araNyIya
15432,599,samprakSAla
15433,599,vakerukA
15434,599,nihArin
15435,599,bhartRsnehaparIta
15436,599,somarasodbhava
15437,599,nirgrAhya
15438,599,kSIramocaka
15439,599,vIrajita
15440,599,khel
15441,599,AkRtigaNa
15442,599,tumra
15443,600,sollekharekha
15444,600,vanamAla
15445,600,vicchandaka
15446,600,SaSTi
15447,600,alpAvazeSa
15448,600,paryastAkSa
15449,600,cakSuSya
15450,600,zaMkarapati
15451,600,antaHkraurya
15452,600,mAyASTaka
15453,600,zabdAkhyeya
15454,600,bhISmASTamI
15455,600,rUDhizabdatA
15456,600,athakimu
15457,600,kauzikAGguli
15458,600,bastagandhA
15459,600,vItarAgabhUmi
15460,600,yavAGkura
15461,600,hataputra
15462,600,sut
15463,600,naravarman
15464,600,bhArava
15465,600,bahuripu
15466,600,jAtismaraNa
15467,600,upabhuktadhana
15468,600,pUrvopapanna
15469,601,sthirasaMgara
15470,601,viskhal
15471,601,anAtapa
15472,601,jalaparNikA
15473,601,kokaDa
15474,601,puMsti
15475,601,nAradvAsava
15476,601,kuzAgrIyamati
15477,601,sUryasiddhAntavyAkhyAvivaraNa
15478,601,zatruMdama
15479,601,ghUka
15480,601,atRSita
15481,601,vyayIbhUta
15482,601,mathurAdAsa
15483,601,tADakAphala
15484,601,apakRSTatva
15485,601,dhena
15486,601,hiraNyagarbha
15487,601,sarvAvAsin
15488,601,laghukASTha
15489,601,vRSakRta
15490,601,ahipUtanA
15491,601,antarvigAhana
15492,601,jitAkSara
15493,601,paTavApa
15494,601,zrIcUrNaparipAlana
15495,601,kezaluJcaka
15496,601,akAsAra
15497,601,sAhaJji
15498,601,anuparye
15499,601,caturhotra
15500,601,zatrubhaTa
15501,601,saMkAra
15502,601,vedAdhyayin
15503,601,veGkappa
15504,601,kauzAmba
15505,601,pipatiSA
15506,601,svarNabhUSaNa
15507,601,zabdaparicchedarahasya
15508,601,satyadhRti
15509,601,vijJAnavinodinITIkA
15510,601,bhAlu
15511,601,nistriMzatva
15512,601,catuzcatvAriMzin
15513,601,dhyAnAzrayaTIkA
15514,601,dazA
15515,602,nyaGku
15516,602,azokadvAdazI
15517,602,AzvalAyanazAkhin
15518,602,kriyAvAcaka
15519,602,bahiSpatnIsaMyAjatva
15520,602,yauD
15521,602,puNyakuTa
15522,602,viyodha
15523,602,laukikanyAyamuktAvalI
15524,602,Avedha
15525,602,paTTikAvApaka
15526,602,laghupAka
15527,602,rAjakaseru
15528,602,laTva
15529,602,savijJAna
15530,602,candira
15531,602,prasavagRha
15532,602,sahasrabhid
15533,602,subhUtika
15534,602,kamalApAta
15535,602,samAsArdha
15536,602,smaradahana
15537,602,yathopamuktam
15538,602,zardhanIti
15539,602,sudArumUla
15540,602,pUrvavihita
15541,602,mandaviveka
15542,602,bhairavasaparyAvidhi
15543,602,pratyupasthApana
15544,602,zavazirodhvaja
15545,602,bandhukin
15546,602,pariklRpta
15547,602,girisAra
15548,602,karambhabhAga
15549,602,pRSata
15550,602,avaseka
15551,602,sAkalikA
15552,602,AtmaparityAga
15553,602,puddala
15554,602,madhyamakavRtti
15555,602,nagarasammita
15556,602,vaJjarA
15557,602,saMdIna
15558,602,zauvastika
15559,602,payaHpAyikA
15560,602,zakyapratikAra
15561,602,brahmANDajJAnamahArAjatantra
15562,602,kSAraNa
15563,602,rocamAna
15564,602,zAradAmbA
15565,602,nirvANatantra
15566,603,praticakSya
15567,603,bhurbhurI
15568,603,lipsA
15569,603,saMyatavAc
15570,603,maNDalabandha
15571,603,savyabhicArasAmAnyaniruktikroDa
15572,603,yajJAtIta
15573,603,mantreza
15574,603,uccAra
15575,603,prazAm
15576,603,bhAGgAsurinRpAjJA
15577,603,sUktiratnAkara
15578,603,puSpAbhikIrNa
15579,603,navayauvaNa
15580,603,karmasiddhi
15581,603,zrutazIla
15582,603,parArthin
15583,603,upariSTAllakSman
15584,603,vAgbhaTTa
15585,603,gandhodaka
15586,603,rAjavazIbhUtatA
15587,603,pUgaroTa
15588,603,sirAmUla
15589,603,durokam
15590,603,netra
15591,603,pulindikA
15592,603,asvIkAra
15593,603,srastagAtra
15594,603,sambhA
15595,603,nAticire
15596,603,pAdAtika
15597,603,hArikeyI
15598,603,kusumalakSman
15599,603,prarUDhakeza
15600,603,yAjJadeva
15601,603,zaitoSma
15602,603,kAlakhaNDa
15603,603,priyasukha
15604,603,zakratejas
15605,603,aruja
15606,603,saparikara
15607,603,ghana
15608,603,pRthupInavakSas
